Time,Susceptible ID,Susceptible Masking Status,Infective ID,Infective Masking Status
13.899304597208625,271,false,674,false
13.916857782754327,566,false,109,true
13.943043376022406,267,true,680,true
13.944078743222594,575,false,720,true
13.972757926693355,166,false,120,false
13.97751983395374,861,true,284,false
14.012367248027147,865,false,798,false
14.041653396154542,813,true,133,false
14.091598324060929,862,true,776,false
14.111084923661341,878,false,45,false
14.167976014312623,696,false,874,true
14.201432729234824,251,false,550,false
14.202620589727658,502,false,632,false
14.254137512340646,501,false,630,false
14.278576244961528,836,false,674,true
14.423374358925436,884,false,720,true
14.472884276850221,225,true,560,false
14.4764413775121,659,false,962,true
14.50357532585998,775,false,489,false
14.544767070057281,546,false,476,true
14.558876275850766,346,false,720,true
14.574153666029982,574,true,726,false
14.640300448054546,786,false,223,true
14.669040844064197,66,false,434,true
14.688710352080017,397,false,13,false
14.729302788678297,953,false,157,false
14.742288746467318,800,false,142,false
14.762371786550101,929,true,403,false
14.797300410751905,478,true,285,true
14.81995289775883,668,false,163,true
14.86757879565796,472,false,622,false
14.89250564110981,647,true,133,false
14.929923065153332,839,false,8,false
14.964615441516768,252,false,282,true
14.973664996469147,728,true,489,false
15.020960088916377,618,false,634,true
15.03013996555659,712,false,977,false
15.040404887530762,298,false,506,false
15.075399162265883,200,true,379,true
15.094574070276773,249,false,142,true
15.12711048570552,599,true,403,false
15.148013342540569,765,false,207,false
15.163568167109721,482,false,730,false
15.206369211131516,171,false,97,false
15.232157424521917,274,false,556,true
15.237717890750556,613,false,294,false
15.254060692990636,290,false,111,false
15.274520368563772,105,false,550,true
15.284397316804498,943,false,632,true
15.324035730345734,777,false,678,true
15.340643772835108,955,false,55,false
15.424627384823587,301,false,598,false
15.443536856395268,857,true,730,false
15.45689526039489,327,false,294,false
15.46498156500126,592,true,452,false
15.481534087910113,676,true,992,false
15.490441275684539,217,false,177,false
15.4986529167384,792,true,519,true
15.521766464081171,855,false,489,false
15.548667687036739,788,false,283,true
15.552890591016606,829,false,720,true
15.559018667229688,455,true,982,true
15.569582040328076,338,false,760,false
15.570072714054701,580,false,420,false
15.597586173757804,579,false,362,false
15.609423977865578,885,true,36,true
15.627718521732348,351,true,232,false
15.639549150170108,590,false,452,false
15.670284352089185,876,false,111,false
15.68924826259768,181,true,136,true
15.69831495202078,619,false,324,true
15.70245445989754,308,true,133,false
15.707762894226244,539,false,174,true
15.76918704818262,318,true,160,false
15.781004733877655,577,true,605,false
15.813305953697855,0,false,452,false
15.815417493940647,824,false,314,true
15.83591120121183,438,false,946,false
15.857536858343517,363,false,157,true
15.890383337435505,366,false,964,true
15.894655868554416,843,false,63,false
15.895261835718566,920,true,973,true
15.904158522372585,586,false,489,false
15.921588707428443,176,false,205,false
15.950853402113296,767,false,601,true
15.982766906721718,544,false,937,true
15.983058829515196,480,false,566,true
15.996901783077451,488,true,678,true
16.097390255190867,219,false,682,false
16.116969287198724,742,true,860,false
16.128675043269897,30,true,630,false
16.13627629366499,257,true,735,false
16.1478899060874,247,true,263,false
16.151560634035825,431,false,143,false
16.171679988902877,98,false,658,true
16.202019877797504,316,false,349,false
16.205106602739146,764,false,924,false
16.23575576515076,827,true,484,false
16.250479303134643,175,false,362,false
16.267003801693562,898,false,675,false
16.279093148753493,158,false,818,true
16.288829095429687,159,false,634,false
16.29378679880591,265,false,109,true
16.304327132004094,581,true,95,true
16.336491767700863,192,true,91,true
16.35764987361202,806,true,8,false
16.3644434013772,479,false,787,false
16.369865929569116,747,false,634,false
16.424921318395945,172,false,675,false
16.49390958240119,845,true,556,false
16.498226407373966,141,false,897,true
16.51663820226276,112,false,536,false
16.58220980143204,266,false,232,true
16.616711928998555,963,false,884,true
16.66946954869162,270,false,346,false
16.67156521967274,471,true,419,false
16.67992140956144,537,true,168,false
16.70798020225272,386,false,452,true
16.709802220482224,724,true,566,true
16.731306619016074,930,true,12,false
16.734407088680175,543,false,45,false
16.759327450349407,664,false,946,false
16.787313921478955,28,false,726,false
16.797197066424207,987,false,929,false
16.803299419783762,831,false,937,true
16.84402990758724,48,false,8,false
16.84969134344798,440,false,836,false
16.85768115711949,41,false,83,true
16.874051485922056,100,false,423,false
16.88152560192012,935,false,223,false
16.884678298099846,197,false,89,true
16.913309434209193,333,false,12,false
16.932699319370204,278,true,525,true
16.943772967545577,774,true,668,true
16.976747362685455,906,false,94,true
16.99469344708186,595,false,897,true
16.997630083408023,858,false,884,true
17.01115241903074,685,true,838,false
17.0117023191097,778,false,760,true
17.044324496020565,961,true,860,false
17.072674094740076,26,false,143,false
17.07314175723069,635,true,163,false
17.086024345934614,611,false,72,true
17.089908153308485,439,true,860,false
17.09348536637328,864,false,107,false
17.11888302131088,852,false,207,false
17.15515722015771,700,false,267,true
17.166056360780498,970,false,399,true
17.179198209828076,138,false,937,false
17.207693859160234,532,true,468,false
17.32256527632788,578,false,200,false
17.334258620174428,286,false,574,false
17.337486918346674,750,false,379,false
17.34971902201472,137,true,659,false
17.41525472146194,281,true,105,true
17.50505021943816,881,false,678,true
17.517776935649575,621,true,13,true
17.61147973587203,715,false,955,false
17.637659362666433,400,false,818,false
17.65859778072347,797,false,574,false
17.672988890664993,789,false,838,false
17.706704763305044,411,false,818,false
17.715362962670717,810,false,601,false
17.7336510140413,74,false,682,false
17.73739316384525,59,false,937,false
17.787243295615156,458,true,432,false
17.82437412431738,662,false,430,false
17.834856281036732,436,false,174,false
17.881508768862528,79,true,788,true
17.900074435851355,481,false,659,false
17.938284496520268,547,true,438,true
17.956453274549183,905,false,712,false
17.9700403482592,62,false,675,false
17.981702663137806,385,false,983,false
17.983481746085555,557,true,363,true
18.067611625409025,820,false,843,false
18.07401301863854,492,false,634,false
18.074467574538026,825,false,109,true
18.1062179570101,746,false,320,true
18.119287837384377,222,true,219,false
18.131391975042195,262,true,829,true
18.13727326230117,656,false,857,false
18.14586521387913,334,false,587,false
18.15336313026864,152,true,491,false
18.168750087581643,816,false,68,false
18.168875310934425,610,false,991,false
18.17740103801549,126,false,838,true
18.188490067177245,564,false,598,false
18.19047994363968,376,false,280,false
18.1922683802967,661,false,464,true
18.205915489404134,772,false,618,false
18.212124586344455,353,false,50,true
18.242992281618122,129,false,438,true
18.262712353834356,882,true,544,true
18.263279673259554,673,true,294,false
18.264715456102373,448,false,377,false
18.285335954562594,38,true,68,false
18.290573422672207,396,false,576,true
18.2920262542926,425,false,232,false
18.31838376408411,404,false,251,false
18.32526007499821,190,false,251,false
18.33175372035313,293,false,884,true
18.33877672516097,321,true,618,false
18.341880118067824,721,false,786,false
18.34376020481922,736,false,464,true
18.36576816799857,315,false,990,false
18.368009413071096,832,false,857,false
18.41169971518816,782,true,366,true
18.42155649864995,88,false,366,true
18.421749188068773,164,false,13,false
18.42503280872696,597,false,983,true
18.429105461552247,319,true,792,true
18.462628426790847,690,false,580,true
18.475058819199287,276,false,133,false
18.478174136014047,145,true,488,false
18.515568792054975,21,false,855,true
18.55071250600864,498,false,479,true
18.582075646276486,902,false,937,true
18.607838361568014,86,false,937,true
18.623080765229066,394,false,946,true
18.638811845101422,507,false,318,false
18.639661198574018,277,true,510,true
18.641280612241307,325,false,432,true
18.646644911560088,245,false,560,false
18.658409443032436,533,false,452,false
18.66597315701147,389,false,349,false
18.67802133540372,373,false,419,false
18.693390800333763,388,false,107,true
18.700501483768807,202,false,468,true
18.703219300948103,226,false,818,true
18.709675086159013,149,true,737,false
18.724247364580624,415,false,160,false
18.766775640534522,34,false,349,false
18.776974317111996,357,true,857,false
18.78141179608017,288,true,478,true
18.793996788614304,718,false,843,false
18.803547240367852,828,true,798,false
18.80427067652074,523,false,219,false
18.81810919070183,433,false,973,true
18.835562676850458,60,false,543,true
18.843982829268477,499,true,280,false
18.88405895376437,733,false,955,false
18.88524543407442,978,true,865,true
18.921518076683544,328,false,817,false
18.922248047427544,596,false,735,false
18.949066030407373,494,true,333,true
18.954435001189374,85,false,982,false
19.002085098568717,739,false,419,true
19.01189786152658,330,true,982,true
19.030039094606053,615,false,270,true
19.108060013571283,186,false,9,true
19.111426091040197,834,true,836,false
19.145711549143623,29,true,2,false
19.16903968338494,740,false,577,false
19.173179399817613,969,false,730,true
19.17436217877009,568,false,97,true
19.207422305576387,914,true,935,true
19.306937559162723,117,false,163,true
19.310781039968116,540,false,284,false
19.320861418876945,421,false,446,false
19.331432985208938,214,false,98,true
19.33178346229216,339,true,265,true
19.361403741042796,997,false,544,false
19.372736075394663,559,false,876,false
19.406076205029404,71,true,72,true
19.41209197353526,854,true,468,false
19.419455361248282,636,true,735,true
19.443309712116545,911,false,953,true
19.455964354022456,459,true,550,true
19.484619143855678,716,false,468,false
19.524610369064806,939,false,865,true
19.538013587821037,412,true,351,false
19.54349167960336,269,true,363,false
19.59750886460767,272,false,359,true
19.61776639482298,783,false,862,false
19.6272040135582,851,false,632,true
19.632414510779988,563,false,160,false
19.66255336423247,221,false,363,false
19.715647886559378,461,false,290,true
19.719637587774645,998,true,983,false
19.76382323492343,846,false,587,false
19.766678592436165,804,false,519,false
19.788050877059465,518,false,95,false
19.790358725716512,322,false,953,true
19.825689945692236,80,false,252,false
19.82644640628529,40,true,543,false
19.826767452578707,392,true,539,false
19.827682984414764,683,true,881,true
19.87069803898474,994,false,943,false
19.892135876013388,794,true,536,true
19.89803809099817,185,false,181,false
19.930142868714405,58,true,464,false
19.96375188891953,916,false,674,false
19.966505539996813,246,true,925,true
19.987807029881868,116,true,579,false
20.009341291948946,233,false,700,false
20.014358612636215,470,true,900,false
20.024501791911955,302,true,197,false
20.050912307257896,530,false,622,false
20.068415505596917,629,false,860,false
20.07424105209725,53,true,930,true
20.090214652022976,773,false,635,false
20.101594463999884,841,true,831,false
20.151047880366733,240,false,281,true
20.166678650595767,915,false,935,false
20.173720773787387,695,true,168,true
20.177460840895645,633,false,301,true
20.186116665248637,127,false,158,false
20.195259742743964,368,true,363,true
20.195352230782966,414,true,152,true
20.20690199564549,731,true,74,false
20.22246678510497,614,false,831,false
20.310036504551626,417,false,728,false
20.315998060201498,583,true,176,false
20.325629699285983,612,true,618,false
20.335950498157516,305,true,577,true
20.359365239670392,903,true,564,false
20.36883766557751,795,true,728,false
20.38107019470528,709,false,263,false
20.40378680844056,206,false,482,true
20.40906772264539,229,false,908,false
20.417558745193826,910,true,832,false
20.42412243046175,289,true,68,false
20.448454225850295,853,false,160,false
20.533002093653604,758,false,838,false
20.53817817404717,96,false,560,false
20.597993325942266,268,false,107,true
20.605119089299787,183,false,419,false
20.620214064430908,337,false,632,true
20.649517828056926,279,true,730,false
20.77247315125663,65,false,685,false
20.788979942871173,304,false,94,false
20.799842462235954,669,false,860,false
20.867675624344646,779,false,581,false
20.89472159549063,82,false,50,false
20.93654121760508,645,true,860,false
20.9898739465744,617,false,596,false
21.005358566439167,372,false,351,false
21.00589562877802,554,true,366,true
21.02336678099225,380,true,742,false
21.032620834559808,212,false,278,false
21.040356635500583,395,false,906,false
21.040494419343766,986,true,742,false
21.103067085515075,959,true,661,true
21.163080877010973,707,true,735,false
21.185011218480266,553,false,897,false
21.201868288007923,844,true,983,true
21.204857736362126,178,false,271,false
21.259095015661078,660,false,328,true
21.306083286168587,169,false,232,true
21.31477098083421,926,true,226,false
21.330048659213347,628,false,202,true
21.341731714254333,944,true,884,false
21.342243833053914,702,true,721,false
21.346565756554174,684,false,349,false
21.37268089988845,429,true,510,false
21.392462299155625,477,false,539,false
21.393349919535705,719,false,519,false
21.41098877145021,907,false,77,false
21.45027997881171,654,false,482,true
21.4840622397937,449,false,630,true
21.54095595642579,705,false,839,false
21.567351126402244,500,true,214,false
21.576880996610605,402,false,788,true
21.615054012637692,967,false,258,true
21.684727140852775,407,true,897,false
21.69396400250981,153,false,158,false
21.730759978482237,801,false,29,true
21.73731529247371,722,false,788,true
21.74161653260493,620,false,142,false
21.747367589792013,216,false,951,false
21.769380943438172,880,false,351,false
21.776127410882555,99,true,30,true
21.842005056703325,57,true,339,true
21.85947100383704,996,false,100,false
21.88198444011244,54,false,636,true
21.919277796170515,729,false,415,false
21.944293567316947,837,false,247,false
22.001139939880684,826,true,8,false
22.01446456998852,475,false,200,true
22.020825004127325,984,false,158,true
22.034764363088062,670,false,171,false
22.038298360628055,313,false,906,false
22.06843773183251,687,false,973,true
22.072138218646053,179,true,97,false
22.072999015875446,198,true,327,false
22.081841183644915,264,false,746,true
22.09862853013335,234,true,507,true
22.10107401691469,241,true,876,false
22.11983168615541,102,false,116,false
22.141580066675136,128,false,876,false
22.193150447783715,954,false,470,false
22.194320220005345,215,true,269,true
22.195550826816234,529,false,127,true
22.21852599572928,626,false,379,false
22.243140495799583,75,false,431,false
22.254413828138805,534,false,736,true
22.299115356949432,463,false,357,true
22.326468568831775,204,true,854,true
22.34108920828403,378,false,363,true
22.368262130760495,549,true,68,true
22.378732402394753,960,false,794,false
22.399172806050192,485,false,414,true
22.41794843815687,819,false,737,false
22.419020148092464,949,false,713,false
22.436690428784615,703,false,518,true
22.477853692319265,582,false,94,false
22.48307435896156,340,false,618,false
22.485258202581466,698,false,978,true
22.50574736826363,256,false,825,false
22.52388299799242,524,false,787,false
22.53318449871127,329,false,615,false
22.55359990487247,646,false,425,true
22.554736848784064,936,true,678,true
22.570628155466686,868,false,544,true
22.58447250365391,896,false,417,false
22.602792329392717,147,false,430,true
22.615191402480214,292,false,825,false
22.635893228152515,541,false,433,true
22.64596368371091,988,false,994,false
22.650442266914737,291,false,8,false
22.720849278063007,933,true,597,false
22.723732380547126,47,false,246,true
22.785558050063074,966,false,583,false
22.79063588482562,754,false,183,true
22.84168690684534,370,false,412,false
22.84329033554647,883,true,874,false
22.859354161497727,391,false,36,true
22.88906341075993,369,false,662,false
22.890671650195003,32,true,277,false
22.897645433800914,850,false,726,false
22.902021895154352,948,true,258,false
22.911643507891952,606,false,417,false
22.917785241470906,46,false,658,true
22.921387996291827,209,false,621,true
22.927965991526783,790,false,247,false
22.930084175598598,751,false,251,true
22.95950915745062,193,false,401,false
22.974233162825236,424,false,732,true
22.98393313512122,451,false,366,false
23.000708708829237,67,true,415,false
23.016690161912788,184,false,185,false
23.03819361899322,422,true,60,false
23.05926060791385,90,true,943,false
23.118571201167544,310,false,21,false
23.121938903746223,187,false,523,false
23.133421180273576,842,false,321,true
23.155547671564882,981,false,322,true
23.174287191375033,565,false,578,true
23.17886706524276,956,false,72,false
23.183434712201475,173,true,827,true
23.2040956250377,585,false,733,true
23.217641847441794,39,false,149,false
23.225661407844264,887,false,601,false
23.22637905062307,941,false,277,false
23.26083926727728,892,false,286,false
23.264110602432986,418,false,149,false
23.271575944553422,220,false,212,false
23.281220288361247,156,true,321,true
23.287975640027035,631,false,482,false
23.292762193407086,487,false,481,false
23.356031033160704,474,true,786,false
23.362235902809047,238,false,507,false
23.377946055481264,189,false,786,false
23.43804282444485,830,false,417,true
23.43973731718963,125,false,669,false
23.56837141342451,904,false,34,true
23.571923793331706,780,true,499,true
23.616290681510048,203,false,906,false
23.620906051073494,124,false,978,false
23.62997644854673,768,false,684,false
23.635836291441564,711,false,684,false
23.655977653468877,752,true,452,false
23.726511740191,165,true,8,false
23.736947469553392,814,false,252,true
23.788791997122942,309,false,96,false
23.801523468364532,811,false,436,false
23.833327689434412,869,false,286,false
23.835007400506647,644,false,53,true
23.836664105762914,627,false,621,false
23.858771377153722,770,false,880,false
23.865235669070824,504,false,298,false
23.928138248322522,785,false,831,false
23.94726362477429,799,true,854,false
23.956363894994816,763,true,854,false
23.963471300694284,923,false,559,true
23.97662537603855,513,false,246,true
24.059660978508376,61,false,481,true
24.07703847720836,345,false,183,true
24.082746618381705,87,false,937,false
24.08520973079103,493,false,500,false
24.08945818009059,593,true,798,false
24.232968906554273,809,false,96,false
24.238743916214823,584,false,430,true
24.328815804970837,706,true,461,false
24.349116448899796,890,false,425,false
24.36940491437728,679,false,459,true
24.405839743782366,467,true,760,false
24.412083659829346,170,false,421,true
24.42962312456625,52,false,366,false
24.49138676624881,462,false,117,true
24.503724800708884,879,true,703,false
24.511449166403402,101,false,408,true
24.547966741928413,25,false,961,false
24.560092516542213,769,false,429,false
24.57235365967473,188,false,739,true
24.599434880507893,150,false,178,false
24.659709700044676,239,true,34,false
24.666708763111416,307,false,563,false
24.686666816540427,570,true,337,false
24.688865702875955,692,false,534,false
24.693123828227765,968,false,554,false
24.69691774752343,332,false,737,true
24.700005954034314,993,true,229,true
24.7075712204542,139,false,8,false
24.73292555528389,808,false,57,true
24.788803727352775,78,false,3,true
24.83241426256566,134,true,212,false
24.869144075370944,761,false,729,false
24.927015580987938,516,true,240,false
24.994114895187355,677,true,783,false
25.02315847256438,757,false,407,true
25.032863447498645,689,true,380,false
25.036017562506203,657,false,618,false
25.04611009061446,708,true,440,false
25.058851973136157,637,false,826,true
25.081972082398163,374,true,678,true
25.209197376774352,371,false,845,false
25.216305237630415,522,false,576,false
25.231720607577756,427,true,77,true
25.265473373314133,995,false,379,true
25.274329366337984,927,false,865,true
25.27777338674341,393,true,882,false
25.298699010360387,649,false,237,false
25.30388145451768,521,false,304,false
25.314498274865088,466,false,280,false
25.327179435981055,123,false,669,false
25.335976492753908,356,true,577,false
25.33866795059401,405,false,622,true
25.45212546817619,895,false,128,false
25.481168003481834,608,false,321,true
25.491885750317692,259,true,646,false
25.54566202606436,119,false,739,false
25.630343722416576,37,true,566,false
25.67547344025747,744,false,758,true
25.680278054453414,980,true,532,true
25.686141634245494,526,false,768,false
25.70022136523817,791,false,484,true
25.763876460548445,901,false,658,false
25.771845246160876,211,false,566,false
25.80674528628978,594,false,164,false
25.833811108793434,22,false,581,false
25.847601479141296,384,true,789,false
25.85159357388125,807,true,215,true
25.868248591302027,653,true,994,true
25.884166564680445,218,true,687,false
25.89895780496871,866,false,916,false
25.93296556701851,588,false,116,false
25.941576542530832,457,true,491,false
25.95791453188977,548,false,961,true
25.964283586314416,672,false,560,false
25.965499111129198,569,true,50,false
25.990173047868115,609,false,519,false
25.996899111141328,971,false,126,false
26.007467862016835,531,false,582,true
26.02041541348005,428,true,392,false
26.052411976504516,555,true,54,true
26.062137350081574,931,false,302,false
26.091673106284652,603,true,349,false
26.093035208229463,699,false,670,false
26.110611126052053,942,false,818,true
26.112547507439892,354,false,197,false
26.1450922046786,665,false,145,true
26.14778331472569,511,true,458,false
26.18442587396308,889,false,579,true
26.187357379066924,44,false,252,false
26.216756575362805,985,true,203,true
26.23696420473429,940,false,10,false
26.275257584169353,651,false,304,true
26.30205515827982,642,false,237,false
26.315819238250626,922,false,722,false
26.350575969673976,456,true,80,false
26.3833068297832,381,true,721,true
26.399492649865916,918,false,319,false
26.442815715700686,835,false,136,true
26.461655872054127,382,false,611,false
26.46584037094871,244,false,100,false
26.472698316285275,155,false,291,false
26.48927994315643,893,false,164,true
26.516275116286145,76,false,82,true
26.57809642061019,753,true,751,false
26.609829990075035,815,false,790,true
26.69421761745429,623,false,418,true
26.695880748126378,888,false,313,false
26.705460765351795,261,false,61,false
26.713603594766006,899,false,391,true
26.74265659619578,208,true,3,true
26.779726138794814,538,false,424,false
26.868755675571762,335,false,554,false
26.882887536502334,840,false,53,true
26.918778932254263,805,false,415,false
26.995251347102933,199,false,169,false
27.049333618404642,460,true,471,false
27.057638382742486,326,false,142,true
27.06496011872852,121,false,752,true
27.090946899950755,663,false,846,false
27.095505878978496,766,true,712,true
27.1381813645013,201,true,145,false
27.15226089616907,784,true,164,false
27.19141066188577,230,false,256,true
27.239607553620306,847,true,757,false
27.26546869613241,146,false,601,false
27.265771988363518,972,false,850,false
27.270138662531085,591,false,427,false
27.277797641051393,877,false,628,false
27.28353275579388,863,false,529,false
27.2946607334787,503,false,593,false
27.296845754878504,638,true,430,false
27.2985509191411,759,false,421,true
27.300048373520827,135,false,953,true
27.30290676416248,348,false,914,false
27.320389807454664,947,true,956,false
27.333476686376486,342,true,440,true
27.38375348974199,833,false,308,false
27.43037515921644,92,false,463,true
27.435127873156773,416,false,165,false
27.4455345388502,390,false,564,true
27.478044792144445,254,true,908,true
27.528091534800673,454,false,175,false
27.53840277561481,803,true,100,false
27.556456132869606,162,true,187,false
27.582458757991535,625,true,602,true
27.59517661881296,70,false,684,false
27.63778762959938,194,false,982,false
27.662804027835037,210,false,729,false
27.667413675304473,520,false,567,false
27.70177687478058,227,true,806,false
27.73150388289382,447,true,925,false
27.772559793132384,867,false,150,false
27.775593121966832,182,false,440,true
27.775662324777272,103,false,921,true
27.827181625518982,823,true,187,false
27.84773641773046,42,false,107,true
27.918674958384607,542,false,731,true
27.950143218275127,600,false,653,true
27.98078231048273,224,true,654,false
27.997702196689925,938,false,277,false
28.143128248759044,701,false,778,true
28.162323436666558,643,true,541,true
28.166792752427202,848,false,245,false
28.177959655707284,469,false,98,true
28.179910004848775,73,false,961,true
28.269028286831375,950,true,400,false
28.36241498287418,106,true,171,true
28.375430539783444,358,false,61,false
28.41142979147975,745,false,929,true
28.42466239177512,195,false,785,false
28.44270232622473,856,false,716,false
28.485299860961547,341,false,768,false
28.49451909083277,300,false,678,true
28.519196631585963,295,false,244,false
28.53467181381558,473,false,598,true
28.567513311491922,573,false,810,false
28.570087780937172,426,true,470,true
28.593805944827302,693,false,65,true
28.619121829332034,965,false,502,false
28.65794156836847,781,false,778,true
28.693359276777063,231,false,923,false
28.726374743744348,748,false,953,true
28.77135664952675,909,true,392,false
28.772580443015695,148,false,422,true
28.864078802426203,435,true,993,true
28.89356078723659,727,false,72,false
28.907797092821998,323,false,942,true
28.91787323944073,688,false,374,false
28.948840933667604,364,false,549,true
28.950117471924127,410,false,457,false
28.963041194850963,509,false,534,false
